Model,Norm,Dataset,Batch Size,Trace,Eigen Mean,Eigen Variance,Max Eigen,Test Accuracy,Class Similarity,Mom & WD,Train Accuracy,SkipInit,Success,P Grouping,Gen. Ratio
ResNet-56,GroupNorm,CIFAR-100,16,0.0016475239764902983,0.0623574031223868,2.8322595348313584,235.00152,20.73333333333333,0.87546146,False,21.282810499359798,False,True,0.5,0.9741821144325372
ResNet-56,GroupNorm,CIFAR-100,16,0.001972978630310014,0.0670578428609022,5.5016574848993605,281.60198,26.666666666666668,0.84522355,False,27.868918053777207,False,True,0.25,0.956860492940895
ResNet-56,GroupNorm,CIFAR-100,16,0.0008079066570190709,0.0914988926273821,1.2651362682723122,83.47805000000001,7.322222222222222,0.91770834,False,7.730473751600512,False,True,1.0,0.9471893259719346
ResNet-56,GroupNorm,CIFAR-100,16,0.0020917128219410503,0.0714995449006037,8.088167161293118,305.04955,28.25555555555556,0.8319561,False,29.04529449423816,False,True,0.125,0.9728100901562812
ResNet-56,GroupNorm,CIFAR-100,16,0.0021478842159033985,0.0586575001001073,6.841411444306754,350.46602,29.41111111111111,0.8230863,False,31.44206145966709,False,True,0.0625,0.9354065778682731
ResNet-56,GroupNorm,CIFAR-100,16,0.002032490874157101,0.0477297198584515,2.5396135412399605,295.8892,28.77777777777778,0.8279553,False,30.497759282970552,False,True,0.03125,0.9436030204962244
ResNet-56,GroupNorm,CIFAR-100,16,0.0020070151048224793,0.05569180346653,3.639128663618069,292.82375,29.41111111111111,0.82429814,False,29.985595390524967,False,True,1e-07,0.9808413249117813
ResNet-56,GroupNorm,CIFAR-100,16,0.0020428403050947535,0.0507132099065577,3.3869314975588938,314.33498,27.72222222222222,0.820286,False,29.009282970550576,False,True,8.0,0.9556327969348659
ResNet-56,GroupNorm,CIFAR-100,16,0.002057647382671586,0.0465928621330704,2.298802451902,317.88076,26.64444444444445,0.8154583,False,27.684859154929576,False,True,16.0,0.9624193605370078
ResNet-56,GroupNorm,CIFAR-100,16,0.001737526038423946,0.0640039938502651,5.348505123094327,265.82448,21.855555555555554,0.8460328,False,23.567541613316266,False,True,32.0,0.9273583097528766
ResNet-56,GroupNorm,CIFAR-100,256,0.00142998423125481,0.2537853011942683,14.126081030872264,52.65008,44.333333333333336,0.7416421,False,55.13047680412371,False,True,16.0,0.8041529096664233
ResNet-56,GroupNorm,CIFAR-100,256,0.0009715651046880652,0.1075287923664037,2.696803957410075,81.16601,40.51111111111111,0.7982322,False,45.21987757731959,False,True,0.03125,0.8958695441367094
ResNet-56,GroupNorm,CIFAR-100,256,0.0024424811076409494,0.4509671793914273,41.399562060577125,49.191366,41.28888888888889,0.7357888,False,57.9615012886598,False,True,32.0,0.7123502319800521
ResNet-56,GroupNorm,CIFAR-100,256,0.001034367918165766,0.1498570216672278,5.655672527278416,71.07383,41.17777777777778,0.80470705,False,46.915270618556704,False,True,0.0625,0.8777052169766332
ResNet-56,GroupNorm,CIFAR-100,256,0.0009775211737943468,0.1377745823566131,5.448598043705816,68.91597,40.77777777777778,0.80532205,False,46.02528994845361,False,True,1e-07,0.8859863310681405
ResNet-56,GroupNorm,CIFAR-100,256,0.0011482042926552818,0.1575344040756922,5.805280313218696,62.401247,42.12222222222222,0.7779995,False,48.40528350515464,False,True,8.0,0.870198853762248
ResNet-56,GroupNorm,CIFAR-100,256,0.0014321615431819765,0.2756957027688554,16.732258583902784,50.581545,44.84444444444444,0.7767374,False,54.72374355670103,False,True,0.25,0.8194696036827172
ResNet-56,GroupNorm,CIFAR-100,256,0.0023794959260789983,0.4396743374057167,40.84595048930949,47.45554,43.0,0.77333444,False,59.11726804123711,False,True,0.5,0.7273678474114442
ResNet-56,GroupNorm,CIFAR-100,256,0.0011295247844376097,0.1354110810472994,4.072804931417536,69.642835,43.05555555555556,0.79263437,False,50.1490012886598,False,True,0.125,0.8585526022288248
ResNet-56,GroupNorm,CIFAR-100,256,0.0037379316058994685,0.7907404033617397,133.9373810298731,44.450723,35.22222222222222,0.82839686,False,54.36936211340206,False,True,1.0,0.6478321770403839
ResNet-56,GroupNorm,CIFAR-100,256,0.0007007374949204589,0.1056900479730745,3.5767006290331174,47.245268,45.25555555555555,0.8215833,False,50.64030283505155,True,True,16.0,0.8936667638612766
ResNet-56,GroupNorm,CIFAR-100,256,0.0007814177486352645,0.0936955299514475,2.5437022935543228,67.54523,45.66666666666666,0.80848217,False,50.511436855670105,True,True,0.03125,0.9040856785989527
ResNet-56,GroupNorm,CIFAR-100,256,0.0007214839330551418,0.1002903736903685,2.9939668604608167,67.29136000000001,44.77777777777778,0.8189867,False,49.26707474226804,True,True,0.0625,0.9088783535865439
ResNet-56,GroupNorm,CIFAR-100,256,0.0007556705710326423,0.1313708123529073,5.4404075985827225,60.918356,44.74444444444445,0.82357335,False,49.35164304123711,True,True,0.125,0.9066454871027699
ResNet-56,GroupNorm,CIFAR-100,256,0.0006546357201678742,0.1394751180921759,6.243868594290716,45.00408,45.32222222222222,0.8344564,False,49.22680412371134,True,True,0.25,0.9206817917393834
ResNet-56,GroupNorm,CIFAR-100,256,0.0006695030745680285,0.1500825577668534,6.864318793007907,45.434816,41.266666666666666,0.85968375,False,45.590367268041234,True,True,0.5,0.9051619703795307
ResNet-56,GroupNorm,CIFAR-100,256,0.001066520981991015,0.3077195501232617,28.933922324189854,35.31737,36.766666666666666,0.91473484,False,40.91494845360825,True,True,1.0,0.8986120734908136
ResNet-56,GroupNorm,CIFAR-100,256,0.0006897386520879531,0.1061530828407701,3.278154326977093,52.350744,45.23333333333333,0.81885046,False,50.52351804123711,True,True,8.0,0.8952926297890429
ResNet-56,GroupNorm,CIFAR-100,256,0.0007762785262803498,0.1066099683967739,3.1482386019152084,67.66333,44.4,0.8205856,False,49.35969716494845,True,True,1e-07,0.8995192950966795
ResNet-56,GroupNorm,CIFAR-100,256,0.0007188135142623306,0.153074690953381,7.171286237018626,44.696897,44.11111111111112,0.8264831,False,49.915431701030926,True,True,32.0,0.8837169109407917
ResNet-56,GroupNorm,CIFAR-100,16,0.0009454083999012404,0.0178854701794242,0.884470953238673,306.12395,15.077777777777778,0.82994455,False,16.277208706786173,True,True,1e-07,0.9263122473505954
ResNet-56,GroupNorm,CIFAR-100,16,0.0010281235661183884,0.0393437030012147,3.123247916218803,215.66146,19.27777777777778,0.8295519,False,19.702304737516005,True,True,8.0,0.978452928964708
ResNet-56,GroupNorm,CIFAR-100,16,0.000977824572852653,0.0240399743212205,1.3090228915871196,254.87476,15.688888888888888,0.82796305,False,15.921094750320105,True,True,0.03125,0.9854152076177709
ResNet-56,GroupNorm,CIFAR-100,16,0.0010641248143515058,0.028226969114437,2.946457807293775,293.64055,17.522222222222222,0.82634103,False,17.84571062740077,True,True,0.0625,0.9818730443447932
ResNet-56,GroupNorm,CIFAR-100,16,0.0007998450674768799,0.027096176780374,1.535730044303898,217.2577,18.344444444444445,0.85025835,False,18.24183738796415,True,True,0.25,1.0056248202578537
ResNet-56,GroupNorm,CIFAR-100,16,7.10603759766969e-06,0.1749822101234708,705.0152317571785,0.22307988,1.8666666666666667,0.9305139,False,1.7085467349551855,True,True,1.0,1.0925464480874318
ResNet-56,GroupNorm,CIFAR-100,16,0.000984440675869923,0.0311284078390815,1.873490960991787,233.72791,18.477777777777774,0.82724404,False,19.058098591549296,True,True,0.125,0.9695499101873234
ResNet-56,GroupNorm,CIFAR-100,16,8.005028397834806e-05,0.0295348777535406,0.5725300058636631,25.482946,7.466666666666667,0.85699326,False,7.870518565941101,True,True,0.5,0.948688018979834
ResNet-56,GroupNorm,CIFAR-100,16,0.0009492495991806479,0.0448518652661566,3.774831125985488,247.36634,20.322222222222223,0.8425989,False,20.206466069142124,True,True,16.0,1.0057286688668867
ResNet-56,GroupNorm,CIFAR-100,16,0.00020235077356856992,0.0111134947400289,0.1339754493223836,102.151464,7.511111111111111,0.89153725,False,7.422375160051216,True,True,32.0,1.011955196166517
VGG,GroupNorm,CIFAR-10,16,9.062569484089652e-05,0.0409159374027433,0.9392358879353072,21.046139,80.93333333333334,0.4801005,True,93.52592829705506,False,True,16.0,0.8653571774906591
VGG,GroupNorm,CIFAR-10,16,9.652047445887028e-05,0.0490761000262177,1.4181813861602175,17.889492,81.03333333333333,0.5562268,True,93.4018886043534,False,True,0.25,0.8675770323723028
VGG,GroupNorm,CIFAR-10,16,9.399887940939771e-05,0.0503590594982081,1.583331560525842,18.063112,80.33333333333333,0.47195926,True,92.87371959026888,False,True,1e-07,0.8649737911622364
VGG,GroupNorm,CIFAR-10,16,0.00011328802772045408,0.010069726660752,0.1887682589133395,46.50884,78.16666666666667,0.89537525,True,90.70902688860436,False,True,1.0,0.8617297456256433
VGG,GroupNorm,CIFAR-10,16,9.39701008650788e-05,0.0426197511903613,0.9866143559898332,20.744846000000003,80.36666666666666,0.49268422,True,92.83370678617158,False,True,0.03125,0.8657056736060227
VGG,GroupNorm,CIFAR-10,16,9.497377562073104e-05,0.063329362541569,2.789580354999996,14.08792,80.64444444444445,0.6211345,True,93.93405889884762,False,True,0.5,0.8585218757691071
VGG,GroupNorm,CIFAR-10,16,9.528597716628428e-05,0.0422216119527636,0.9874038422717952,19.703228000000003,80.36666666666666,0.5197856,True,93.21782970550576,False,True,0.125,0.8621383583007826
VGG,GroupNorm,CIFAR-10,16,8.296710448597626e-05,0.0549813313981455,2.077605569431894,14.632213,81.5,0.5050851,True,94.63428297055056,False,True,64.0,0.8612100968246588
VGG,GroupNorm,CIFAR-10,16,8.817296733685344e-05,0.0517443516191133,1.6040212128780489,17.997051000000003,80.53333333333333,0.5040648,True,93.13780409731112,False,True,0.0625,0.8646685855851988
VGG,GroupNorm,CIFAR-10,16,8.674782518555297e-05,0.0406022835374236,1.0102397094907345,18.321352,80.64444444444445,0.49653015,True,93.93806017925736,False,True,32.0,0.8584853071327493
VGG,GroupNorm,CIFAR-10,16,9.091520834762352e-05,0.044107081888437,1.147058596562465,19.156984,80.84444444444445,0.4771833,True,93.22983354673497,False,True,8.0,0.8671520839294229
VGG,GroupNorm,CIFAR-10,256,3.3698828197590675e-06,0.007937845117714,0.2245739424915203,2.9619665,82.27777777777777,0.46745342,True,100.0,False,True,0.5,0.8227777777777777
VGG,GroupNorm,CIFAR-10,256,3.179731043924783e-06,0.0014853716079496,0.1034911909873589,4.705705,82.12222222222222,0.27673227,True,100.0,False,True,8.0,0.8212222222222222
VGG,GroupNorm,CIFAR-10,256,3.3169286069935766e-06,0.0047420380277811,0.1415257714040318,3.0171936,82.05555555555556,0.27449414,True,100.0,False,True,16.0,0.8205555555555556
VGG,GroupNorm,CIFAR-10,256,3.092030332553856e-06,0.007662387702408,0.207723894151048,3.151638,83.26666666666667,0.2732031,True,100.0,False,True,32.0,0.8326666666666667
VGG,GroupNorm,CIFAR-10,256,2.7984092552971124e-06,0.0018290753781609,0.1057322540168932,3.849147,82.74444444444444,0.29969984,True,100.0,False,True,64.0,0.8274444444444444
VGG,GroupNorm,CIFAR-10,256,3.6890974911130246e-06,0.0029765569115008,0.1136301367714617,4.439381399999999,82.42222222222222,0.27817252,True,100.0,False,True,0.03125,0.8242222222222222
VGG,GroupNorm,CIFAR-10,256,3.7976898331663182e-06,0.0078984775642773,0.2120410007860334,2.9815204,82.91111111111111,0.2652236,True,100.0,False,True,1e-07,0.8291111111111111
VGG,GroupNorm,CIFAR-10,256,3.0622899553306994e-06,0.0085224448005033,0.2616425575520725,2.380875,82.66666666666667,0.31547815,True,100.0,False,True,0.125,0.8266666666666667
VGG,GroupNorm,CIFAR-10,256,3.379295870825821e-06,0.0061826768419777,0.1785227840436554,2.9325593,81.94444444444444,0.2891498,True,100.0,False,True,0.0625,0.8194444444444444
VGG,GroupNorm,CIFAR-10,256,2.993802412009539e-06,0.0072554300284641,0.2185138003809277,2.4877718,82.02222222222223,0.3494241,True,100.0,False,True,0.25,0.8202222222222223
VGG,GroupNorm,CIFAR-10,256,5.164317505994581e-06,0.0017114615672094,0.1052544604455184,7.924768999999999,80.43333333333334,0.6200219,True,99.97181056701032,False,True,1.0,0.804560134273246
VGG,GroupNorm,CIFAR-10,256,4.912510278392376e-06,0.0051900434436968,0.1358986669211008,4.208568,80.27777777777777,0.6229372,True,99.97583762886596,True,True,1.0,0.8029717948029397
VGG,GroupNorm,CIFAR-10,256,3.3036128235695132e-06,0.0055505269837456,0.1540197154222664,3.4363613,82.93333333333334,0.34697664,True,100.0,True,True,0.25,0.8293333333333334
VGG,GroupNorm,CIFAR-10,256,3.1336462927138147e-06,0.0078349747374297,0.2729936355282373,1.8611199,81.7,0.2775082,True,100.0,True,True,0.03125,0.8170000000000001
VGG,GroupNorm,CIFAR-10,256,3.540723638310265e-06,0.0063227700917449,0.1752025511053292,3.4263656,81.84444444444445,0.46544757,True,100.0,True,True,0.5,0.8184444444444445
VGG,GroupNorm,CIFAR-10,256,3.546928626662805e-06,0.0106482359768761,0.3355309283674802,2.5766742,82.13333333333334,0.27351204,True,100.0,True,True,1e-07,0.8213333333333334
VGG,GroupNorm,CIFAR-10,256,3.0744736188738693e-06,0.0031505433725761,0.1201398300840621,3.0179198,82.75555555555556,0.27344996,True,100.0,True,True,32.0,0.8275555555555556
VGG,GroupNorm,CIFAR-10,256,3.5721288716197248e-06,0.0041126660361158,0.1261935502169217,3.5861287,82.42222222222222,0.28911728,True,99.99597293814432,True,True,64.0,0.824255415497653
VGG,GroupNorm,CIFAR-10,256,3.5924224502759778e-06,0.0058038054035602,0.1767251944202133,2.543638,82.36666666666666,0.27149004,True,100.0,True,True,16.0,0.8236666666666665
VGG,GroupNorm,CIFAR-10,256,2.911144697439603e-06,0.011355722574917,0.6001590391420474,1.5135609,82.25555555555556,0.2734458,True,100.0,True,True,8.0,0.8225555555555556
VGG,GroupNorm,CIFAR-10,256,3.4215952417021327e-06,0.0022750543034867,0.1060295492299635,5.62325,82.28888888888889,0.28947547,True,100.0,True,True,0.125,0.8228888888888889
VGG,GroupNorm,CIFAR-10,256,2.9316524989594783e-06,0.0064123078512474,0.2067036083997738,2.1930547,83.11111111111111,0.28333947,True,100.0,True,True,0.0625,0.8311111111111111
VGG,GroupNorm,CIFAR-10,16,8.559513222925136e-05,0.0417329442783009,1.0224354041298434,19.122915000000003,80.92222222222222,0.48067486,True,93.70998719590268,True,True,16.0,0.8635389315874371
VGG,GroupNorm,CIFAR-10,16,8.371383900991055e-05,0.0481919078969558,1.4287159786753885,17.34422,81.4,0.48660004,True,94.11411651728554,True,True,32.0,0.864907444411377
VGG,GroupNorm,CIFAR-10,16,8.784504247005126e-05,0.0485074271942377,1.5003920731830789,16.081224000000002,80.63333333333334,0.50667256,True,94.55025608194622,True,True,64.0,0.852809253773452
VGG,GroupNorm,CIFAR-10,16,8.768326063745686e-05,0.0457145481440506,1.2332139222778769,18.371206,81.22222222222223,0.48499244,True,93.21782970550576,True,True,0.03125,0.8713163831299214
VGG,GroupNorm,CIFAR-10,16,9.14546017468188e-05,0.0469221657668071,1.346035919430521,18.206888000000003,80.4888888888889,0.47261247,True,92.8217029449424,True,True,1e-07,0.867134369821153
VGG,GroupNorm,CIFAR-10,16,0.00010810659920462552,0.0218566464708371,0.2366105385915372,29.09212,78.81111111111112,0.8939279,True,90.56097951344432,True,True,1.0,0.8702546232885118
VGG,GroupNorm,CIFAR-10,16,9.054501173462409e-05,0.0444322189376537,1.153045922334886,18.49333,81.04444444444445,0.5185011,True,93.43790012804098,True,True,0.125,0.8673615774047428
VGG,GroupNorm,CIFAR-10,16,8.936061238272241e-05,0.043422918330258,1.1265097500312051,18.238184,80.61111111111111,0.5053226,True,93.07778489116517,True,True,0.0625,0.8660617697914578
VGG,GroupNorm,CIFAR-10,16,9.808281083218651e-05,0.0556254166094301,1.9988031489246691,15.510033,80.05555555555556,0.6288544,True,93.96606914212548,True,True,0.5,0.8519623762750999
VGG,GroupNorm,CIFAR-10,16,9.605740981810967e-05,0.0593554335158789,2.196735832810096,16.577299,80.32222222222222,0.5468867,True,93.75800256081946,True,True,0.25,0.8566972421380069
VGG,GroupNorm,CIFAR-10,16,9.512634028568554e-05,0.0428278482120582,0.9882648912819396,21.251667,80.15555555555555,0.48170373,True,93.0177656850192,True,True,8.0,0.8617230801584912
VGG,GroupNorm,CIFAR-10,16,8.46979898204622e-05,0.0033708533306584,0.1227076555649425,119.91586,30.877777777777776,0.9400267,False,32.802496798975675,False,True,1.0,0.9413240085657747
VGG,GroupNorm,CIFAR-10,16,0.0008880344461511891,0.0484431622450491,0.589917146811593,176.57818,70.61111111111111,0.6863215,False,82.95854673495519,False,True,0.25,0.8511613798721308
VGG,GroupNorm,CIFAR-10,16,0.0009322621104536489,0.0565964306869878,0.5967620221496609,144.54711,69.34444444444445,0.71677244,False,82.35435339308579,False,True,0.5,0.8420252432006392
VGG,GroupNorm,CIFAR-10,16,0.0009237530638863511,0.0448337555335531,0.4513255854053871,178.38117,69.72222222222223,0.7005242,False,81.28601152368758,False,True,0.03125,0.8577394918915964
VGG,GroupNorm,CIFAR-10,16,0.0008763549379222803,0.0491518849346923,1.0619464230151412,177.29134,70.41111111111111,0.68380064,False,82.38636363636364,False,True,0.0625,0.8546452107279693
VGG,GroupNorm,CIFAR-10,16,0.0008895592889595109,0.0513696163332642,1.1371490472770458,175.40878999999998,70.68888888888888,0.6868451,False,82.50240076824583,False,True,0.125,0.8568100834720942
VGG,GroupNorm,CIFAR-10,16,0.0008813740773110687,0.0505425227655655,1.3532238057885857,179.81181999999998,71.13333333333334,0.6778441,False,83.07458386683739,False,True,1e-07,0.8562586777124876
VGG,GroupNorm,CIFAR-10,16,0.0008396525215221137,0.0447422328914036,0.7928837768196518,180.53733,71.64444444444445,0.6714939,False,82.9745518565941,False,True,8.0,0.8634508152363195
VGG,GroupNorm,CIFAR-10,16,0.000820619164928885,0.0446841726769707,0.9930275130665588,185.96366,72.37777777777778,0.6557658,False,85.07522407170295,False,True,32.0,0.8507503631935952
VGG,GroupNorm,CIFAR-10,16,0.0008740449886386068,0.0492636542520728,1.4928032314043982,184.28432,70.31111111111112,0.6721934,False,83.422695262484,False,True,16.0,0.8428295308594604
VGG,GroupNorm,CIFAR-10,16,0.0009097481548095468,0.0536637199907875,0.4865074271034266,144.21355,71.31111111111112,0.6579261,False,85.45934699103714,False,True,64.0,0.8344448398206241
VGG,GroupNorm,CIFAR-10,256,2.5073195401691296e-05,0.0064611762584073,0.1264051283763349,27.637409,72.55555555555556,0.44178462,False,100.0,False,True,64.0,0.7255555555555556
VGG,GroupNorm,CIFAR-10,256,0.0002447120625575142,0.0571574164212024,1.1715704884131768,21.844318,64.44444444444444,0.8476856,False,98.65093427835052,False,True,1.0,0.6532573149546657
VGG,GroupNorm,CIFAR-10,256,2.655425308992317e-05,0.0102556994752944,0.153895437416614,16.640579000000002,72.88888888888889,0.4358831,False,100.0,False,True,32.0,0.7288888888888888
VGG,GroupNorm,CIFAR-10,256,3.443881364143586e-05,0.007569848649415,0.1326783713900728,23.297786,71.03333333333333,0.54019856,False,100.0,False,True,0.5,0.7103333333333333
VGG,GroupNorm,CIFAR-10,256,2.9927604280996857e-05,0.0082456782336609,0.1436240579174555,18.060358,73.14444444444445,0.4778861,False,100.0,False,True,0.25,0.7314444444444445
VGG,GroupNorm,CIFAR-10,256,3.755622242910176e-05,0.0203142158725947,0.3372016574926061,10.942907,72.85555555555555,0.45698118,False,100.0,False,True,0.0625,0.7285555555555555
VGG,GroupNorm,CIFAR-10,256,3.232184657067372e-05,0.0157654491358852,0.2353254973987796,11.612943,72.92222222222222,0.4329881,False,100.0,False,True,16.0,0.7292222222222222
VGG,GroupNorm,CIFAR-10,256,3.362064102543879e-05,0.0159200470344622,0.2378760475501503,11.994009,73.28888888888889,0.4569739,False,100.0,False,True,0.125,0.7328888888888889
VGG,GroupNorm,CIFAR-10,256,3.34972224731233e-05,0.0170989020605441,0.2732512468980353,11.41404,71.95555555555555,0.4498035,False,100.0,False,True,8.0,0.7195555555555555
VGG,GroupNorm,CIFAR-10,256,3.672685930143746e-05,0.0130724903644295,0.1913061018614679,13.761466,72.77777777777777,0.45355374,False,100.0,False,True,1e-07,0.7277777777777777
VGG,GroupNorm,CIFAR-10,256,3.966957037135395e-05,0.0136275566686974,0.1986585971707614,14.0669935,72.95555555555555,0.45771718,False,100.0,False,True,0.03125,0.7295555555555555
VGG,GroupNorm,CIFAR-10,256,3.0224190938901955e-05,0.0100736312170435,0.1421641052172375,18.478475000000003,73.36666666666666,0.44917652,False,100.0,True,True,16.0,0.7336666666666666
VGG,GroupNorm,CIFAR-10,256,2.9599644391902782e-05,0.0085712817969759,0.1422436287064971,21.332226,71.92222222222222,0.48425415,False,100.0,True,True,0.25,0.7192222222222222
VGG,GroupNorm,CIFAR-10,256,3.2095230419032226e-05,0.0118280195644326,0.170139036109499,15.9798515,72.0,0.46486965,False,100.0,True,True,0.125,0.72
VGG,GroupNorm,CIFAR-10,256,2.250930388180964e-05,0.0065436171488949,0.1365018396485076,18.794067,72.64444444444445,0.43308732,False,100.0,True,True,64.0,0.7264444444444444
VGG,GroupNorm,CIFAR-10,256,3.514586343894732e-05,0.0146740519645984,0.2075917538819389,14.24791,71.86666666666666,0.4554011,False,100.0,True,True,0.03125,0.7186666666666666
VGG,GroupNorm,CIFAR-10,256,2.898181293815378e-05,0.0125608494634301,0.2084803489908263,12.444278,69.88888888888889,0.54568005,False,100.0,True,True,0.5,0.6988888888888889
VGG,GroupNorm,CIFAR-10,256,0.0002566621749433581,0.0241369699320794,0.2213876909500864,55.599966,65.18888888888888,0.8476471,False,98.50998711340206,True,True,1.0,0.6617490347841095
VGG,GroupNorm,CIFAR-10,256,3.416435987145868e-05,0.0061245258889096,0.1221687960011827,21.345073000000003,72.74444444444444,0.44124854,False,100.0,True,True,8.0,0.7274444444444444
VGG,GroupNorm,CIFAR-10,256,3.5824989469122286e-05,0.0113923245841645,0.1637100472631149,16.772728,72.15555555555555,0.45814887,False,100.0,True,True,0.0625,0.7215555555555555
VGG,GroupNorm,CIFAR-10,256,3.817506879818198e-05,0.0168429760065271,0.2545989601217699,13.529236,72.31111111111112,0.44487062,False,100.0,True,True,1e-07,0.7231111111111111
VGG,GroupNorm,CIFAR-10,256,2.9196098493317058e-05,0.00694482283224,0.1250950453942098,25.417585000000003,72.92222222222222,0.4367316,False,100.0,True,True,32.0,0.7292222222222222
VGG,GroupNorm,CIFAR-10,16,9.136834761670029e-05,0.0098237642554119,0.4040325698087067,83.158895,31.322222222222223,0.9291685,False,32.846510883482715,True,True,1.0,0.953593589691531
VGG,GroupNorm,CIFAR-10,16,0.0008781633960029685,0.0512746957657639,1.724294041109261,178.68647,70.66666666666667,0.6898856,False,82.57042253521126,True,True,0.25,0.8558351101634685
VGG,GroupNorm,CIFAR-10,16,0.000897254003657588,0.045852174804292,0.7788505697546799,179.88701,71.53333333333333,0.6827837,False,82.93854033290653,True,True,0.125,0.862486041425447
VGG,GroupNorm,CIFAR-10,16,0.0009273146518199557,0.0620411614486267,0.8794613476173427,145.22728999999998,69.2,0.71135455,False,82.06626120358514,True,True,0.5,0.8432210628961483
VGG,GroupNorm,CIFAR-10,16,0.000837635366985301,0.0432915984121855,0.8885006003566576,185.99016,71.54444444444445,0.681366,False,82.3943661971831,True,True,0.0625,0.8683171889838557
VGG,GroupNorm,CIFAR-10,16,0.000848954138786237,0.0428658876489986,0.6080475502272221,182.80948,69.9888888888889,0.68549436,False,82.202304737516,True,True,0.03125,0.8514224645205954
VGG,GroupNorm,CIFAR-10,16,0.0008731229400913427,0.0525333245160091,1.4503448030353805,164.18322999999998,70.7,0.68523157,False,82.09427016645327,True,True,1e-07,0.8612050494711703
VGG,GroupNorm,CIFAR-10,16,0.0008550080174460098,0.0443834470181885,0.7639381196851391,180.1559,71.5,0.6723154,False,83.87483994878362,True,True,16.0,0.8524606430684094
VGG,GroupNorm,CIFAR-10,16,0.0008882003247132014,0.0444027419475995,0.6623848405004238,179.80759999999998,70.92222222222222,0.6831711,False,83.05457746478874,True,True,8.0,0.8539230995701583
VGG,GroupNorm,CIFAR-10,16,0.0008683393612401097,0.0583573047093183,1.0275734796895617,146.49742999999998,71.68888888888888,0.65510577,False,86.1235595390525,True,True,64.0,0.8323957959074109
VGG,GroupNorm,CIFAR-10,16,0.0008343289743718217,0.0422542345513345,0.7936651654856006,178.65307,71.91111111111111,0.66179484,False,84.51104353393086,True,True,32.0,0.8509078589502812
VGG,GroupNorm,CIFAR-100,16,0.00016951727061134705,0.034428061339031,0.4595218788779305,30.408924000000003,11.022222222222222,0.9296654,True,13.008162612035852,False,True,1.0,0.8473312143272155
VGG,GroupNorm,CIFAR-100,16,0.0003775930948511169,0.1394916412078605,7.478194396327179,25.722847,45.7,0.6817392,True,66.0491357234315,False,True,0.5,0.691909129460229
VGG,GroupNorm,CIFAR-100,16,0.00036137021114617863,0.1095603736625212,3.99615363598413,31.489969,47.888888888888886,0.6251335,True,69.40220870678617,False,True,0.25,0.6900196662502802
VGG,GroupNorm,CIFAR-100,16,0.000360618390970402,0.101937679133825,3.363044438796948,33.408067,47.54444444444445,0.606691,True,70.17045454545455,False,True,0.125,0.6775564552406659
VGG,GroupNorm,CIFAR-100,16,0.0003498211550432412,0.0914541928093179,2.480900679790079,37.805704,48.78888888888889,0.5876368,True,70.18645966709347,False,True,0.03125,0.6951324959301699
VGG,GroupNorm,CIFAR-100,16,0.0003534899265169265,0.1059680889852464,3.711465325964026,31.62526,48.03333333333333,0.60150886,True,69.15813060179258,False,True,0.0625,0.694543547018437
VGG,GroupNorm,CIFAR-100,16,0.00035109795468314263,0.1058631478097638,3.790715710860924,30.946413000000003,48.11111111111112,0.5921787,True,70.17045454545455,False,True,1e-07,0.6856320287899237
VGG,GroupNorm,CIFAR-100,16,0.0003603678750719999,0.1252784335164536,5.494138925585488,32.44512,47.977777777777774,0.58766145,True,69.47423175416134,False,True,8.0,0.690583782884422
VGG,GroupNorm,CIFAR-100,16,0.0003542993171248587,0.0985558942602247,3.0612157649908625,34.86353,48.27777777777778,0.57859033,True,70.87868117797696,False,True,16.0,0.6811325630700137
VGG,GroupNorm,CIFAR-100,16,0.0003478997392628343,0.111986143276945,4.282905324112311,29.830763,49.5,0.5797609,True,73.66757362355953,False,True,64.0,0.6719374287110966
VGG,GroupNorm,CIFAR-100,16,0.0003464188608143427,0.0979246777108274,3.071478644393684,33.2626,49.46666666666667,0.57134646,True,72.95934699103714,False,True,32.0,0.678003144309166
VGG,GroupNorm,CIFAR-100,256,7.2401057014951075e-06,0.0139430471186206,0.424273467866241,3.312365,51.23333333333333,0.4993321,True,99.96375644329896,False,True,16.0,0.5125190884797701
VGG,GroupNorm,CIFAR-100,256,0.0006162665842810904,0.1014728138511015,2.990618654261852,40.75301,52.58888888888889,0.6680361,True,99.96778350515464,False,True,8.0,0.5260583664554016
VGG,GroupNorm,CIFAR-100,256,7.1991763241430365e-06,0.0190266051816359,0.93133109767296,2.4012706,50.4,0.52399826,True,99.96375644329896,False,True,0.0625,0.5041827337549853
VGG,GroupNorm,CIFAR-100,256,5.83646765910678e-06,0.0093507156066233,0.2771210606409676,2.8050308,51.355555555555554,0.5135228,True,99.96778350515464,False,True,0.03125,0.5137210584738783
VGG,GroupNorm,CIFAR-100,256,6.453026110244737e-06,0.0123064895891676,0.4259332371324932,2.611364,50.37777777777778,0.51168716,True,99.96778350515464,False,True,1e-07,0.5039401296236617
VGG,GroupNorm,CIFAR-100,256,7.570546679275875e-05,0.0488043901094555,1.5770229266870863,8.300527,37.422222222222224,0.7135627,True,99.8268363402062,False,True,1.0,0.3748713631942483
VGG,GroupNorm,CIFAR-100,256,1.6399057664636527e-05,0.028492396066251,1.5956021660667403,2.8659248,49.55555555555556,0.6058054,True,99.96375644329896,False,True,0.5,0.49573522763387007
